farm_id,region,latitude,longitude,farm_size_ha,soil_ph,soil_organic_carbon_pct,clay_pct,annual_rainfall_mm,avg_temp_c,ndvi,evi,tree_density_per_ha,water_depth_cm,fertilizer_n_kg_ha,residue_management,irrigation,rice_variety,planting_date,harvest_date,rice_yield_t_ha,carbon_stock_tco2e_ha,ch4_emission_kg_ha
1565,Coastal Andhra,16.615169,80.98503,0.415,6.64,1.44,14.1,1082,29.3,0.511,0.413,28,11.6,47.1,removed,alternate_wetting_drying,Samba Mahsuri,2024-06-16,2024-09-30,4.405,6.977,197.9
1566,Coastal Andhra,16.826138,80.909459,2.55,7.19,0.7,29.2,1262,29.3,0.514,0.434,46,9.5,92.1,incorporated,drip,Samba Mahsuri,2024-06-25,2024-11-07,4.835,4.522,249.5
1567,Indo-Gangetic Plain,26.693641,82.203276,1.454,6.81,0.2,26.5,1438,31.0,0.9,0.745,50,5.2,65.6,incorporated,alternate_wetting_drying,MTU1010,2024-07-10,2024-11-05,6.335,5.214,316.7
1568,Mekong Delta,10.386688,105.514912,1.34,6.67,0.81,36.1,1503,26.8,0.731,0.579,50,1.9,114.0,incorporated,flood,IR64,2024-07-05,2024-11-06,5.316,7.29,356.6
1569,Coastal Andhra,16.549022,81.544885,2.702,6.12,1.9,25.5,1316,29.8,0.619,0.47,49,3.6,112.5,removed,flood,Samba Mahsuri,2024-07-17,2024-11-12,5.342,8.667,297.3
1570,Eastern UP,26.183273,83.043981,0.832,6.75,1.19,30.0,922,26.2,0.666,0.532,20,5.3,124.7,removed,flood,Samba Mahsuri,2024-07-05,2024-11-05,5.186,6.002,263.4
1571,Indo-Gangetic Plain,26.184929,82.316349,0.369,6.92,1.37,50.2,1395,28.3,0.548,0.459,51,9.3,63.1,removed,flood,Swarna,2024-06-16,2024-09-19,4.528,7.863,306.9
1572,Indo-Gangetic Plain,27.009437,82.051668,0.964,6.35,1.35,22.3,922,28.6,0.769,0.618,40,8.3,101.0,mulched,flood,Naveen,2024-07-02,2024-10-11,5.56,7.375,358.1
1573,Eastern UP,25.83986,83.188878,0.651,6.58,1.41,33.0,1400,24.7,0.658,0.563,18,4.9,41.2,incorporated,alternate_wetting_drying,Swarna,2024-07-07,2024-10-21,5.126,7.086,313.6
1574,Eastern UP,26.051209,83.072672,0.787,6.15,1.23,24.9,1276,25.8,0.473,0.3,10,7.4,79.4,removed,alternate_wetting_drying,IR64,2024-07-06,2024-11-26,4.148,5.297,225.6
1575,Eastern UP,26.048945,83.143183,1.743,6.39,1.21,19.3,1583,23.6,0.704,0.654,33,4.9,20.5,incorporated,flood,Swarna,2024-06-21,2024-10-12,5.076,7.421,354.9
1576,Eastern UP,26.159176,82.557117,0.929,4.65,0.61,32.2,1488,24.1,0.611,0.51,71,9.6,95.4,incorporated,flood,Samba Mahsuri,2024-07-02,2024-11-03,5.311,5.635,431.0
1577,Indo-Gangetic Plain,27.042311,82.020573,1.486,6.66,1.55,25.2,893,27.9,0.466,0.323,74,3.5,71.8,mulched,drip,Swarna,2024-06-15,2024-09-29,4.417,7.975,186.4
1578,Eastern UP,26.167675,82.897724,0.497,6.05,0.81,10.8,1154,25.1,0.83,0.741,24,1.7,50.7,mulched,flood,Swarna,2024-07-13,2024-11-10,6.005,6.663,265.4
1579,Terai Nepal,27.319384,83.471655,0.703,6.76,1.18,22.8,962,22.6,0.672,0.553,20,3.4,144.0,incorporated,flood,MTU1010,2024-07-16,2024-10-30,5.791,6.137,411.2
1580,Coastal Andhra,16.86269,81.101114,1.079,6.09,1.82,31.6,865,31.2,0.9,0.85,53,0.4,79.6,incorporated,alternate_wetting_drying,Naveen,2024-06-20,2024-10-14,6.92,10.226,229.8
1581,Terai Nepal,26.841971,83.826419,0.976,5.54,1.41,28.8,1599,29.6,0.59,0.548,2,4.4,82.5,incorporated,flood,Naveen,2024-07-08,2024-10-19,5.034,6.862,453.1
1582,Indo-Gangetic Plain,26.57113,82.183502,1.861,6.64,0.2,28.4,1054,26.0,0.605,0.491,8,0.0,46.7,mulched,flood,Naveen,2024-07-14,2024-11-01,4.826,3.591,281.7
1583,Mekong Delta,9.849151,105.23436,1.438,6.42,0.95,20.5,1372,25.0,0.62,0.475,51,1.9,89.2,removed,alternate_wetting_drying,Samba Mahsuri,2024-07-09,2024-10-22,5.186,5.676,215.0
1584,Mekong Delta,9.972648,105.078403,1.825,6.6,1.23,12.2,1141,24.0,0.708,0.629,32,0.4,125.9,incorporated,flood,IR64,2024-07-02,2024-11-29,6.013,5.862,378.6
1585,Coastal Andhra,16.579504,80.900751,1.278,6.91,0.78,19.4,1222,26.3,0.464,0.247,29,2.9,76.8,removed,drip,MTU1010,2024-07-03,2024-11-17,3.939,4.916,199.1
1586,Coastal Andhra,16.362628,81.49002,1.776,6.44,0.57,36.6,1953,23.1,0.818,0.742,36,5.8,47.8,incorporated,flood,IR64,2024-07-04,2024-10-22,5.723,4.786,379.8
1587,Terai Nepal,27.722192,84.387202,0.986,6.06,1.15,37.7,730,27.1,0.747,0.631,71,0.4,128.1,incorporated,flood,Naveen,2024-06-28,2024-10-25,5.959,8.106,361.5
1588,Mekong Delta,10.201281,105.159354,0.461,6.31,1.46,29.7,1671,26.1,0.429,0.269,49,5.8,116.8,mulched,flood,IR64,2024-07-17,2024-10-31,4.109,6.777,357.1
1589,Mekong Delta,10.205057,106.043044,1.775,6.83,0.69,9.6,1276,26.5,0.705,0.636,80,1.4,83.1,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-01,2024-10-20,5.919,6.141,232.1
1590,Eastern UP,26.459499,83.580601,0.476,6.1,0.33,25.6,1226,26.7,0.59,0.477,61,7.1,132.7,mulched,drip,Naveen,2024-07-01,2024-11-05,5.06,4.028,207.8
1591,Mekong Delta,9.677938,105.119956,1.37,6.27,0.51,21.8,1946,26.9,0.614,0.529,74,4.6,98.7,incorporated,alternate_wetting_drying,Swarna,2024-07-12,2024-10-27,5.232,4.819,338.9
1592,Terai Nepal,27.215014,84.126959,5.083,6.03,0.85,23.8,1426,28.4,0.636,0.558,97,8.4,150.7,mulched,flood,Naveen,2024-07-12,2024-10-10,4.965,6.663,439.6
1593,Mekong Delta,10.304907,106.038671,1.243,5.63,1.61,35.5,1158,24.0,0.768,0.706,54,9.7,31.9,removed,flood,IR64,2024-07-14,2024-11-21,5.953,8.518,351.0
1594,Terai Nepal,27.147494,83.464742,2.558,6.28,1.48,20.1,851,28.6,0.689,0.601,52,2.1,127.1,removed,alternate_wetting_drying,IR64,2024-07-17,2024-11-10,5.832,7.922,153.3
1595,Coastal Andhra,16.508673,81.266549,0.574,6.17,1.27,30.0,1241,27.7,0.681,0.622,79,3.8,63.6,removed,flood,Swarna,2024-06-20,2024-10-12,5.746,7.214,308.9
1596,Eastern UP,26.35688,83.243923,0.365,7.1,1.46,43.0,1008,24.5,0.754,0.616,28,4.2,106.8,mulched,flood,Swarna,2024-07-08,2024-11-09,6.119,7.944,321.9
1597,Terai Nepal,27.460266,84.676256,5.399,6.7,0.37,34.3,1400,33.7,0.659,0.58,20,7.5,83.4,incorporated,flood,IR64,2024-07-02,2024-10-11,4.725,4.78,405.1
1598,Indo-Gangetic Plain,26.282429,81.931293,0.769,7.31,1.5,18.8,949,25.6,0.541,0.501,68,3.8,103.8,incorporated,alternate_wetting_drying,MTU1010,2024-07-05,2024-10-20,4.859,7.2,307.7
1599,Coastal Andhra,16.260315,81.462507,0.76,6.72,1.34,41.6,1549,25.7,0.498,0.356,28,4.0,52.9,incorporated,flood,MTU1010,2024-07-11,2024-10-15,4.566,6.007,374.8
1600,Eastern UP,25.962059,82.885574,0.681,7.62,1.1,26.4,863,25.1,0.532,0.45,60,6.4,111.1,removed,flood,Naveen,2024-07-04,2024-10-26,5.111,6.531,276.0
1601,Eastern UP,25.807111,82.989784,1.341,7.1,1.71,13.7,1338,30.1,0.623,0.532,35,6.6,100.1,mulched,flood,Swarna,2024-07-14,2024-11-03,5.266,7.983,329.7
1602,Terai Nepal,27.381903,83.849907,3.804,6.81,1.45,6.1,1585,24.4,0.646,0.581,50,9.6,56.4,incorporated,flood,Naveen,2024-06-27,2024-10-22,4.968,6.55,436.9
1603,Mekong Delta,9.626218,106.240686,1.704,6.65,1.46,20.1,1157,28.3,0.533,0.399,97,0.6,108.6,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-06-26,2024-10-05,5.213,7.805,235.3
1604,Mekong Delta,10.288786,105.63837,1.805,7.26,1.38,24.0,879,26.3,0.676,0.562,51,7.9,120.3,incorporated,flood,Samba Mahsuri,2024-07-04,2024-10-13,5.346,7.379,402.4
1605,Mekong Delta,10.411864,105.615828,2.705,6.64,1.96,37.1,1476,29.0,0.9,0.746,23,5.7,80.7,incorporated,alternate_wetting_drying,Samba Mahsuri,2024-07-25,2024-11-20,6.14,10.46,332.1
1606,Eastern UP,25.998475,83.111294,1.479,6.06,1.2,42.2,884,28.2,0.524,0.444,73,0.0,163.4,incorporated,flood,Samba Mahsuri,2024-06-22,2024-09-21,5.331,6.353,329.0
1607,Eastern UP,25.826597,82.881261,2.12,6.41,1.2,10.9,1141,30.6,0.782,0.707,65,4.6,107.6,removed,flood,MTU1010,2024-07-02,2024-09-30,6.174,7.84,296.3
1608,Mekong Delta,10.286035,105.94675,0.486,7.45,0.64,32.5,1277,28.6,0.51,0.501,24,6.3,158.5,removed,flood,Samba Mahsuri,2024-06-24,2024-10-25,4.849,3.692,318.5
1609,Eastern UP,25.946119,82.770833,2.183,6.59,0.89,33.6,1041,24.8,0.721,0.686,88,9.5,109.1,incorporated,flood,IR64,2024-06-29,2024-10-23,5.741,7.118,459.0
1610,Indo-Gangetic Plain,26.273312,82.10039,1.559,6.89,2.0,15.0,1244,28.7,0.73,0.645,54,4.9,115.9,mulched,flood,MTU1010,2024-07-04,2024-10-18,5.997,8.592,300.2
1611,Terai Nepal,27.56441,83.776623,1.851,6.18,2.0,22.8,1171,28.5,0.747,0.601,89,7.0,87.7,incorporated,flood,IR64,2024-06-29,2024-11-03,5.893,10.548,436.6
1612,Eastern UP,25.80422,82.611315,0.934,6.34,1.4,24.1,1523,29.6,0.811,0.722,32,0.9,135.8,incorporated,flood,Swarna,2024-06-23,2024-10-25,6.036,8.357,395.4
1613,Indo-Gangetic Plain,26.568736,81.686167,1.967,5.18,0.89,24.6,971,26.1,0.759,0.66,21,7.8,98.8,incorporated,flood,IR64,2024-07-07,2024-10-28,5.677,6.155,388.9
1614,Indo-Gangetic Plain,26.480127,82.170948,1.039,6.74,0.73,13.7,1579,26.5,0.703,0.642,16,3.4,104.9,mulched,alternate_wetting_drying,Naveen,2024-06-15,2024-10-11,5.456,5.068,309.6
1615,Terai Nepal,27.189226,83.737061,2.142,7.09,1.28,31.1,1826,26.9,0.546,0.419,65,7.8,130.0,mulched,drip,Swarna,2024-07-14,2024-10-24,4.836,7.582,223.7
1616,Terai Nepal,28.123483,84.088885,1.192,6.61,2.0,49.2,1144,28.4,0.641,0.546,91,2.2,8.3,incorporated,alternate_wetting_drying,Swarna,2024-07-08,2024-10-16,5.003,9.983,234.5
1617,Coastal Andhra,16.201533,80.836735,2.093,6.56,0.96,31.0,1835,27.6,0.685,0.586,35,7.5,83.3,incorporated,alternate_wetting_drying,Swarna,2024-07-09,2024-10-29,5.347,5.774,344.1
1618,Coastal Andhra,16.935792,81.523081,1.871,6.56,2.03,37.6,1664,28.7,0.665,0.585,13,6.5,110.5,mulched,flood,Swarna,2024-07-01,2024-10-20,6.05,9.125,373.6
1619,Indo-Gangetic Plain,26.482338,81.532744,1.173,5.53,1.39,12.4,1196,22.9,0.707,0.611,40,5.4,108.3,removed,drip,Naveen,2024-06-26,2024-10-10,5.626,7.095,160.2
1620,Indo-Gangetic Plain,26.17849,82.229804,2.559,6.5,1.23,18.1,1520,31.3,0.63,0.556,53,5.4,72.5,removed,alternate_wetting_drying,MTU1010,2024-07-09,2024-10-24,5.222,7.416,228.2
1621,Mekong Delta,9.970611,105.836014,2.974,7.21,1.13,23.9,1002,26.4,0.554,0.457,44,2.4,184.0,incorporated,alternate_wetting_drying,Naveen,2024-07-07,2024-11-10,5.537,6.684,314.6
1622,Terai Nepal,27.503474,83.752207,0.36,6.78,1.22,29.1,1251,29.4,0.641,0.49,25,2.8,138.2,removed,alternate_wetting_drying,MTU1010,2024-07-18,2024-11-19,5.559,7.031,237.2
1623,Eastern UP,25.66784,82.917311,1.225,6.55,1.83,15.4,800,28.5,0.589,0.368,68,3.4,132.4,incorporated,drip,IR64,2024-07-12,2024-10-17,5.272,8.873,227.1
1624,Coastal Andhra,16.472815,81.667138,0.441,6.53,0.28,7.0,1184,25.7,0.899,0.812,73,5.2,47.9,incorporated,flood,Naveen,2024-06-17,2024-09-28,6.204,5.372,364.3
1625,Coastal Andhra,16.59311,80.959069,1.64,5.62,1.38,38.7,1741,24.4,0.703,0.638,48,10.8,120.7,incorporated,flood,MTU1010,2024-06-28,2024-11-02,5.355,7.967,489.6
1626,Indo-Gangetic Plain,26.558158,82.457079,0.561,7.04,0.89,16.6,1507,24.8,0.695,0.62,0,6.4,94.4,removed,flood,IR64,2024-06-15,2024-10-03,5.27,5.125,325.4
1627,Mekong Delta,10.371545,104.98808,0.677,5.15,1.26,27.0,915,25.9,0.705,0.527,26,5.3,109.1,incorporated,flood,Swarna,2024-07-22,2024-12-05,5.377,6.821,377.3
1628,Mekong Delta,10.046575,105.716739,0.642,6.12,0.67,45.6,1420,25.2,0.465,0.409,29,3.3,117.7,removed,flood,MTU1010,2024-06-20,2024-10-05,4.461,4.69,282.0
1629,Eastern UP,25.890128,83.354732,0.713,5.03,1.13,41.5,1210,23.6,0.455,0.295,24,9.6,112.9,removed,alternate_wetting_drying,Samba Mahsuri,2024-06-27,2024-10-28,4.598,5.41,216.2
1630,Indo-Gangetic Plain,26.03297,81.679706,0.562,6.66,2.17,33.0,861,25.3,0.59,0.471,84,3.6,143.9,removed,flood,Naveen,2024-07-26,2024-11-07,5.634,10.124,273.2
1631,Eastern UP,26.658586,82.613292,0.826,5.14,0.65,7.3,1043,26.4,0.706,0.621,56,5.3,53.8,incorporated,alternate_wetting_drying,Swarna,2024-06-18,2024-10-16,5.68,5.537,263.5
1632,Mekong Delta,9.968895,104.96517,2.084,6.87,0.67,25.9,599,28.1,0.704,0.566,60,3.4,54.0,mulched,flood,Naveen,2024-06-28,2024-10-04,5.284,6.135,245.4
1633,Indo-Gangetic Plain,26.472511,82.265974,1.625,6.41,0.37,14.7,1343,22.8,0.612,0.51,73,6.8,123.7,removed,flood,Samba Mahsuri,2024-07-08,2024-10-09,5.348,4.892,311.4
1634,Coastal Andhra,16.610351,81.039474,0.51,6.51,1.62,33.3,667,27.5,0.733,0.626,66,0.8,49.9,removed,drip,Samba Mahsuri,2024-07-10,2024-11-13,5.81,8.25,152.7
1635,Mekong Delta,10.130512,105.128937,0.904,6.54,1.54,22.8,1733,27.0,0.793,0.679,98,8.2,91.5,mulched,alternate_wetting_drying,IR64,2024-07-11,2024-11-10,5.505,9.4,314.3
1636,Terai Nepal,28.039435,83.105821,2.331,6.99,1.17,29.1,1273,25.6,0.798,0.699,54,2.1,8.3,incorporated,alternate_wetting_drying,MTU1010,2024-06-23,2024-10-01,5.339,7.569,217.9
1637,Coastal Andhra,16.092175,81.292955,0.636,5.78,1.23,37.5,969,26.9,0.662,0.566,52,5.0,29.1,removed,drip,IR64,2024-07-18,2024-11-13,5.178,8.157,116.1
1638,Indo-Gangetic Plain,26.472524,81.735164,1.087,6.05,0.71,9.0,792,26.9,0.407,0.349,61,7.9,103.0,removed,flood,IR64,2024-07-13,2024-11-18,4.405,4.819,300.7
1639,Mekong Delta,9.128694,105.2327,0.558,6.49,1.79,29.9,1050,27.7,0.648,0.522,59,8.9,85.1,incorporated,flood,Swarna,2024-06-17,2024-10-01,5.8,8.713,381.9
1640,Terai Nepal,27.588912,84.264675,0.806,5.92,1.4,26.6,1270,23.4,0.9,0.85,66,2.8,195.8,mulched,drip,IR64,2024-07-09,2024-11-11,6.913,8.393,189.1
1641,Mekong Delta,9.856098,105.694461,0.924,7.37,0.7,20.0,920,24.0,0.554,0.48,34,0.0,48.2,incorporated,flood,Naveen,2024-07-06,2024-10-19,4.946,4.824,250.8
1642,Coastal Andhra,16.087578,80.733733,3.034,7.06,1.3,35.5,895,30.7,0.662,0.574,70,7.9,40.3,removed,drip,Naveen,2024-07-13,2024-11-08,5.363,8.404,150.3
1643,Coastal Andhra,16.094062,81.014009,1.587,6.65,1.3,33.0,1183,31.7,0.695,0.645,11,6.0,82.5,removed,flood,Swarna,2024-06-23,2024-10-10,5.577,6.792,343.1
1644,Coastal Andhra,16.263266,81.505931,0.39,7.79,2.14,42.3,1051,27.6,0.575,0.454,45,3.6,73.5,incorporated,flood,IR64,2024-07-05,2024-10-16,5.374,9.745,339.0
1645,Terai Nepal,27.689412,84.22791,0.683,6.35,2.0,24.8,1509,32.1,0.642,0.5,68,0.9,104.1,incorporated,flood,Swarna,2024-07-20,2024-11-15,5.355,9.197,373.1
1646,Eastern UP,25.676553,83.369699,4.061,5.88,1.81,20.1,575,28.6,0.425,0.362,38,4.9,128.3,incorporated,alternate_wetting_drying,Naveen,2024-06-28,2024-11-06,4.399,7.278,302.2
1647,Mekong Delta,9.796386,105.481987,0.824,7.09,1.5,8.0,1407,23.3,0.541,0.403,13,3.9,116.6,mulched,alternate_wetting_drying,Swarna,2024-07-09,2024-10-31,4.886,6.302,243.6
1648,Indo-Gangetic Plain,26.302425,82.01615,0.863,6.49,0.85,29.7,993,28.6,0.615,0.622,38,6.5,70.7,incorporated,alternate_wetting_drying,Naveen,2024-07-03,2024-10-25,5.346,5.13,281.5
1649,Eastern UP,25.9022,82.969249,0.758,7.35,1.68,27.6,892,26.6,0.766,0.544,46,8.7,96.1,incorporated,flood,Naveen,2024-07-17,2024-11-23,5.941,8.784,390.6
1650,Eastern UP,26.099892,82.655877,0.928,6.88,1.16,20.8,744,30.7,0.747,0.679,22,3.3,55.7,incorporated,alternate_wetting_drying,Naveen,2024-07-02,2024-10-25,4.971,6.744,223.2
1651,Indo-Gangetic Plain,26.249676,81.823191,1.693,6.95,1.09,37.1,586,25.6,0.9,0.801,33,6.4,56.5,incorporated,flood,Naveen,2024-06-12,2024-10-08,6.235,8.222,326.7
1652,Mekong Delta,10.111748,105.638439,0.8,6.65,1.16,26.9,1576,28.1,0.694,0.638,26,6.4,34.4,incorporated,flood,MTU1010,2024-07-01,2024-10-19,4.861,6.575,390.8
1653,Eastern UP,26.051568,82.373616,0.845,6.34,1.49,19.1,1388,27.7,0.754,0.681,37,6.7,54.3,mulched,flood,MTU1010,2024-07-04,2024-11-03,6.014,8.223,344.0
1654,Indo-Gangetic Plain,26.940528,82.024532,1.682,6.4,0.94,27.3,1029,29.6,0.791,0.688,33,5.7,45.4,incorporated,flood,MTU1010,2024-06-27,2024-10-16,5.545,6.257,337.9
1655,Indo-Gangetic Plain,26.248132,81.962801,0.366,6.91,1.18,20.3,735,28.1,0.574,0.409,57,9.6,94.8,removed,alternate_wetting_drying,Naveen,2024-07-15,2024-10-29,5.061,6.239,175.3
1656,Indo-Gangetic Plain,26.401939,81.852356,1.407,7.12,2.31,36.2,1449,25.0,0.578,0.479,56,3.6,131.5,incorporated,flood,IR64,2024-06-28,2024-10-04,5.222,9.945,404.1
1657,Mekong Delta,10.114537,105.258824,1.414,7.2,0.86,21.3,1073,32.7,0.635,0.543,42,9.1,67.7,removed,flood,IR64,2024-07-12,2024-10-29,5.423,5.69,299.5
1658,Terai Nepal,27.490828,83.606514,0.894,6.01,0.88,50.2,1109,24.8,0.893,0.748,63,2.5,131.7,removed,flood,Swarna,2024-07-13,2024-10-25,6.711,7.479,261.7
1659,Indo-Gangetic Plain,26.611138,82.065984,1.225,7.11,2.01,35.0,1209,30.3,0.619,0.563,65,9.3,90.0,removed,flood,MTU1010,2024-07-21,2024-11-05,5.556,9.256,309.9
1660,Coastal Andhra,16.954883,80.820371,0.903,6.59,1.17,26.1,1138,27.7,0.415,0.244,43,13.1,78.2,incorporated,flood,Swarna,2024-07-15,2024-11-08,3.664,5.772,456.4
1661,Terai Nepal,27.762679,83.596337,3.064,6.2,0.91,35.2,1032,31.4,0.582,0.437,47,7.0,54.7,removed,flood,IR64,2024-06-16,2024-10-21,4.726,5.783,247.2
1662,Coastal Andhra,16.387695,81.061973,1.263,5.87,1.08,20.9,825,26.5,0.412,0.346,53,6.2,90.5,incorporated,drip,Swarna,2024-07-07,2024-10-25,4.069,5.062,220.9
1663,Terai Nepal,27.281713,83.813604,1.096,6.55,1.19,25.0,712,32.8,0.678,0.556,36,2.4,95.3,incorporated,alternate_wetting_drying,IR64,2024-07-07,2024-11-16,4.903,7.056,241.8
1664,Coastal Andhra,15.791409,81.401869,2.748,6.98,1.01,10.1,1547,24.9,0.567,0.48,61,8.6,161.4,mulched,alternate_wetting_drying,IR64,2024-07-06,2024-10-06,5.157,6.35,307.0
1665,Eastern UP,26.25553,83.12961,1.009,5.83,1.86,11.6,1388,23.0,0.76,0.61,0,6.3,102.8,removed,flood,Samba Mahsuri,2024-07-12,2024-10-30,5.457,8.334,326.8
1666,Coastal Andhra,16.492034,81.250966,0.601,6.35,1.56,25.0,1045,25.2,0.683,0.541,70,3.3,146.9,incorporated,flood,Naveen,2024-07-06,2024-11-01,5.737,7.865,356.1
1667,Mekong Delta,9.834559,105.549388,2.135,4.91,1.66,19.5,1076,31.3,0.676,0.553,43,7.3,146.6,removed,drip,Naveen,2024-06-11,2024-10-11,5.867,9.348,189.4
1668,Coastal Andhra,16.647662,81.659909,1.563,6.48,1.43,33.2,1664,24.3,0.453,0.343,8,4.3,153.4,removed,alternate_wetting_drying,MTU1010,2024-07-05,2024-11-07,5.236,7.071,239.4
1669,Indo-Gangetic Plain,26.533109,82.583167,0.61,6.06,1.02,18.3,762,20.2,0.431,0.276,44,7.5,69.6,incorporated,alternate_wetting_drying,MTU1010,2024-07-04,2024-10-30,3.806,5.641,247.7
1670,Terai Nepal,27.581515,84.338149,0.539,6.17,0.2,29.7,1186,25.0,0.883,0.721,44,2.6,100.9,removed,alternate_wetting_drying,Swarna,2024-07-06,2024-10-25,6.006,4.881,229.7
1671,Coastal Andhra,16.248682,81.232535,0.799,6.36,0.65,16.4,1533,26.1,0.595,0.536,22,1.9,44.8,mulched,flood,IR64,2024-06-27,2024-10-17,4.906,4.626,320.6
1672,Terai Nepal,27.766879,84.202133,3.184,5.96,0.64,21.3,1549,21.7,0.664,0.581,60,6.3,111.7,incorporated,flood,MTU1010,2024-07-09,2024-10-29,5.404,5.266,437.6
1673,Mekong Delta,10.784311,105.832082,0.779,8.22,1.54,17.1,1780,24.8,0.575,0.439,44,5.1,91.4,incorporated,flood,Naveen,2024-07-16,2024-11-17,5.306,7.282,396.6
1674,Terai Nepal,27.566853,84.107492,1.563,7.14,1.65,12.1,873,29.4,0.576,0.549,10,7.8,122.2,removed,drip,Naveen,2024-07-06,2024-11-06,5.172,6.909,208.2
1675,Coastal Andhra,16.644546,81.409066,1.394,7.07,0.37,20.3,1746,30.2,0.726,0.634,70,6.3,36.9,incorporated,flood,IR64,2024-07-14,2024-10-12,5.374,4.946,375.8
1676,Indo-Gangetic Plain,26.796781,81.542543,0.828,6.5,1.56,36.1,1001,28.5,0.549,0.505,84,9.6,79.3,incorporated,flood,IR64,2024-06-20,2024-11-13,4.776,8.591,371.3
1677,Coastal Andhra,16.708133,81.247443,1.108,6.14,0.61,12.0,750,28.6,0.58,0.46,27,4.8,78.1,mulched,flood,MTU1010,2024-07-20,2024-11-06,4.902,4.178,304.2
1678,Indo-Gangetic Plain,26.31911,82.357727,2.135,6.36,0.77,35.8,1058,27.8,0.582,0.493,92,4.8,140.3,incorporated,flood,MTU1010,2024-06-19,2024-10-11,5.261,5.657,408.6
1679,Indo-Gangetic Plain,26.399464,82.500477,1.625,7.79,1.24,40.0,1495,25.7,0.629,0.547,71,5.8,57.8,mulched,drip,IR64,2024-06-22,2024-10-01,5.197,6.696,194.7
1680,Indo-Gangetic Plain,26.214248,81.705531,0.597,5.75,1.95,38.9,1544,27.2,0.599,0.473,81,5.7,76.2,incorporated,flood,IR64,2024-07-10,2024-10-08,5.608,9.296,398.7
1681,Eastern UP,25.412577,82.766525,3.507,6.78,1.2,19.2,1158,29.8,0.431,0.184,22,4.3,84.4,incorporated,flood,Naveen,2024-07-03,2024-11-01,3.838,5.378,320.9
1682,Mekong Delta,10.028681,105.315561,1.181,5.89,0.81,30.1,1061,25.2,0.704,0.585,39,4.6,104.6,removed,alternate_wetting_drying,MTU1010,2024-07-14,2024-11-16,5.395,5.327,223.1
1683,Eastern UP,26.28848,82.878382,0.672,6.62,1.85,20.7,1246,28.5,0.477,0.407,85,0.0,132.2,incorporated,drip,MTU1010,2024-07-16,2024-11-02,5.264,8.792,190.9
1684,Eastern UP,26.103652,82.748198,1.817,5.71,2.05,17.5,612,26.8,0.601,0.546,78,7.3,106.2,removed,flood,IR64,2024-06-25,2024-10-03,5.735,9.617,298.0
1685,Indo-Gangetic Plain,26.862386,82.373335,3.271,6.67,1.0,22.0,1088,27.6,0.702,0.541,45,0.8,75.7,removed,flood,Swarna,2024-07-20,2024-12-06,5.89,6.548,271.2
1686,Mekong Delta,10.454829,105.603289,1.772,8.05,1.16,13.9,1865,28.7,0.511,0.418,56,2.8,47.1,incorporated,flood,Naveen,2024-07-13,2024-10-21,4.322,5.842,388.7
1687,Eastern UP,25.956836,82.596842,0.225,6.61,1.1,7.9,771,26.3,0.584,0.413,80,2.5,142.7,removed,alternate_wetting_drying,Naveen,2024-07-21,2024-11-26,4.977,6.226,215.1
1688,Terai Nepal,27.616683,84.097296,0.75,6.53,1.04,21.6,1295,24.7,0.505,0.38,31,4.0,22.5,mulched,alternate_wetting_drying,MTU1010,2024-07-14,2024-11-04,4.064,5.63,245.3
1689,Coastal Andhra,16.60249,80.848209,0.906,7.95,1.67,22.7,822,22.3,0.796,0.634,44,3.8,129.7,incorporated,alternate_wetting_drying,IR64,2024-06-20,2024-10-04,5.927,8.09,299.3
1690,Terai Nepal,27.603655,83.923464,0.644,6.43,1.3,10.4,1476,25.9,0.753,0.654,52,2.9,77.9,removed,flood,Swarna,2024-07-11,2024-11-20,5.837,8.205,274.8
1691,Terai Nepal,27.43151,83.84288,1.655,7.12,1.82,20.9,1046,25.9,0.418,0.378,44,6.1,107.2,removed,flood,Naveen,2024-06-27,2024-10-14,4.868,8.141,247.8
1692,Mekong Delta,9.432891,104.982008,1.951,6.4,1.12,24.4,1369,25.0,0.717,0.612,21,6.8,92.0,incorporated,flood,IR64,2024-06-24,2024-10-22,5.575,7.171,448.9
1693,Indo-Gangetic Plain,26.461979,81.949173,1.17,6.56,1.83,35.7,1425,32.1,0.331,0.254,44,3.0,57.5,mulched,alternate_wetting_drying,Swarna,2024-06-17,2024-10-27,3.815,6.717,223.3
1694,Mekong Delta,9.990484,105.653455,1.293,5.58,1.96,34.2,1326,23.6,0.751,0.672,65,6.6,78.1,removed,flood,Naveen,2024-07-15,2024-11-19,5.791,10.331,307.0
1695,Coastal Andhra,16.57307,81.360393,4.929,6.71,1.42,5.0,1084,27.5,0.559,0.448,62,7.8,86.2,removed,drip,MTU1010,2024-06-19,2024-10-30,4.713,6.836,142.8
1696,Indo-Gangetic Plain,26.350741,81.90984,1.359,6.34,1.77,22.2,1025,28.5,0.741,0.516,0,5.2,113.8,removed,flood,Naveen,2024-06-25,2024-10-30,5.508,8.271,342.0
1697,Terai Nepal,27.730336,84.045257,1.824,6.98,0.94,41.2,947,30.4,0.692,0.623,23,5.8,82.3,incorporated,flood,Naveen,2024-07-09,2024-11-11,4.939,6.428,389.6
